Customer_ID,Actual_Churn,Churn_Probability,Monthly_Charges,CLV_24_Months,Expected_Savings,Intervention_Cost,Expected_Profit,Decision,Decision_Threshold,Correct
979,1,0.7615,65.0,1560.0,593.9699999999999,13.0,580.9699999999999,INTERVENE,INTERVENE,TP
427,0,0.7611,65.0,1560.0,593.658,13.0,580.658,INTERVENE,INTERVENE,FP
628,1,0.7609,65.0,1560.0,593.5020000000001,13.0,580.5020000000001,INTERVENE,INTERVENE,TP
658,0,0.7609,65.0,1560.0,593.5020000000001,13.0,580.5020000000001,INTERVENE,INTERVENE,FP
1373,1,0.7603,65.0,1560.0,593.034,13.0,580.034,INTERVENE,INTERVENE,TP
231,1,0.7603,65.0,1560.0,593.034,13.0,580.034,INTERVENE,INTERVENE,TP
865,1,0.7596,65.0,1560.0,592.488,13.0,579.488,INTERVENE,INTERVENE,TP
685,1,0.7596,65.0,1560.0,592.488,13.0,579.488,INTERVENE,INTERVENE,TP
311,0,0.7588,65.0,1560.0,591.864,13.0,578.864,INTERVENE,INTERVENE,FP
277,0,0.7587,65.0,1560.0,591.7860000000001,13.0,578.7860000000001,INTERVENE,INTERVENE,FP
239,0,0.7586,65.0,1560.0,591.7080000000001,13.0,578.7080000000001,INTERVENE,INTERVENE,FP
407,0,0.7575,65.0,1560.0,590.8499999999999,13.0,577.8499999999999,INTERVENE,INTERVENE,FP
467,0,0.7572,65.0,1560.0,590.616,13.0,577.616,INTERVENE,INTERVENE,FP
495,0,0.7569,65.0,1560.0,590.3820000000001,13.0,577.3820000000001,INTERVENE,INTERVENE,FP
913,0,0.7559,65.0,1560.0,589.602,13.0,576.602,INTERVENE,INTERVENE,FP
1246,0,0.7557,65.0,1560.0,589.446,13.0,576.446,INTERVENE,INTERVENE,FP
542,1,0.7555,65.0,1560.0,589.29,13.0,576.29,INTERVENE,INTERVENE,TP
723,0,0.7549,65.0,1560.0,588.822,13.0,575.822,INTERVENE,INTERVENE,FP
1022,0,0.7538,65.0,1560.0,587.964,13.0,574.964,INTERVENE,INTERVENE,FP
412,1,0.7535,65.0,1560.0,587.7299999999999,13.0,574.7299999999999,INTERVENE,INTERVENE,TP
1061,1,0.7534,65.0,1560.0,587.6519999999999,13.0,574.6519999999999,INTERVENE,INTERVENE,TP
770,0,0.7524,65.0,1560.0,586.872,13.0,573.872,INTERVENE,INTERVENE,FP
260,0,0.7523,65.0,1560.0,586.794,13.0,573.794,INTERVENE,INTERVENE,FP
422,0,0.7517,65.0,1560.0,586.326,13.0,573.326,INTERVENE,INTERVENE,FP
1058,1,0.7517,65.0,1560.0,586.326,13.0,573.326,INTERVENE,INTERVENE,TP
191,0,0.7507,65.0,1560.0,585.546,13.0,572.546,INTERVENE,INTERVENE,FP
1200,1,0.7503,65.0,1560.0,585.2339999999999,13.0,572.2339999999999,INTERVENE,INTERVENE,TP
1294,0,0.7494,65.0,1560.0,584.5319999999999,13.0,571.5319999999999,INTERVENE,INTERVENE,FP
689,0,0.7492,65.0,1560.0,584.376,13.0,571.376,INTERVENE,INTERVENE,FP
710,1,0.7492,65.0,1560.0,584.376,13.0,571.376,INTERVENE,INTERVENE,TP
565,0,0.7489,65.0,1560.0,584.142,13.0,571.142,INTERVENE,INTERVENE,FP
413,1,0.7482,65.0,1560.0,583.596,13.0,570.596,INTERVENE,INTERVENE,TP
55,1,0.7482,65.0,1560.0,583.596,13.0,570.596,INTERVENE,INTERVENE,TP
650,1,0.7478,65.0,1560.0,583.284,13.0,570.284,INTERVENE,INTERVENE,TP
1280,0,0.7469,65.0,1560.0,582.582,13.0,569.582,INTERVENE,INTERVENE,FP
1217,1,0.7462,65.0,1560.0,582.036,13.0,569.036,INTERVENE,INTERVENE,TP
244,1,0.7443,65.0,1560.0,580.554,13.0,567.554,INTERVENE,INTERVENE,TP
1267,1,0.7442,65.0,1560.0,580.476,13.0,567.476,INTERVENE,INTERVENE,TP
993,0,0.7434,65.0,1560.0,579.852,13.0,566.852,INTERVENE,INTERVENE,FP
159,1,0.743,65.0,1560.0,579.54,13.0,566.54,INTERVENE,INTERVENE,TP
1327,1,0.7426,65.0,1560.0,579.2280000000001,13.0,566.2280000000001,INTERVENE,INTERVENE,TP
593,1,0.7414,65.0,1560.0,578.2919999999999,13.0,565.2919999999999,INTERVENE,INTERVENE,TP
1104,0,0.7413,65.0,1560.0,578.2139999999999,13.0,565.2139999999999,INTERVENE,INTERVENE,FP
712,0,0.741,65.0,1560.0,577.98,13.0,564.98,INTERVENE,INTERVENE,FP
1135,1,0.7409,65.0,1560.0,577.902,13.0,564.902,INTERVENE,INTERVENE,TP
343,1,0.7408,65.0,1560.0,577.824,13.0,564.824,INTERVENE,INTERVENE,TP
449,0,0.7406,65.0,1560.0,577.668,13.0,564.668,INTERVENE,INTERVENE,FP
419,1,0.7406,65.0,1560.0,577.668,13.0,564.668,INTERVENE,INTERVENE,TP
175,0,0.7404,65.0,1560.0,577.512,13.0,564.512,INTERVENE,INTERVENE,FP
441,1,0.7388,65.0,1560.0,576.264,13.0,563.264,INTERVENE,INTERVENE,TP
30,0,0.7382,65.0,1560.0,575.7959999999999,13.0,562.7959999999999,INTERVENE,INTERVENE,FP
559,0,0.7376,65.0,1560.0,575.328,13.0,562.328,INTERVENE,INTERVENE,FP
1158,1,0.7375,65.0,1560.0,575.25,13.0,562.25,INTERVENE,INTERVENE,TP
1102,0,0.7373,65.0,1560.0,575.0939999999999,13.0,562.0939999999999,INTERVENE,INTERVENE,FP
734,0,0.7368,65.0,1560.0,574.7040000000001,13.0,561.7040000000001,INTERVENE,INTERVENE,FP
1320,1,0.7367,65.0,1560.0,574.626,13.0,561.626,INTERVENE,INTERVENE,TP
530,0,0.7362,65.0,1560.0,574.236,13.0,561.236,INTERVENE,INTERVENE,FP
1001,0,0.7353,65.0,1560.0,573.534,13.0,560.534,INTERVENE,INTERVENE,FP
783,1,0.7342,65.0,1560.0,572.6759999999999,13.0,559.6759999999999,INTERVENE,INTERVENE,TP
956,0,0.7341,65.0,1560.0,572.598,13.0,559.598,INTERVENE,INTERVENE,FP
844,1,0.7333,65.0,1560.0,571.9739999999999,13.0,558.9739999999999,INTERVENE,INTERVENE,TP
871,0,0.732,65.0,1560.0,570.96,13.0,557.96,INTERVENE,INTERVENE,FP
384,1,0.7301,65.0,1560.0,569.478,13.0,556.478,INTERVENE,INTERVENE,TP
319,1,0.7299,65.0,1560.0,569.322,13.0,556.322,INTERVENE,INTERVENE,TP
684,0,0.7291,65.0,1560.0,568.698,13.0,555.698,INTERVENE,INTERVENE,FP
77,1,0.729,65.0,1560.0,568.62,13.0,555.62,INTERVENE,INTERVENE,TP
36,1,0.728,65.0,1560.0,567.84,13.0,554.84,INTERVENE,INTERVENE,TP
69,1,0.7279,65.0,1560.0,567.762,13.0,554.762,INTERVENE,INTERVENE,TP
552,0,0.7279,65.0,1560.0,567.762,13.0,554.762,INTERVENE,INTERVENE,FP
483,1,0.7278,65.0,1560.0,567.684,13.0,554.684,INTERVENE,INTERVENE,TP
999,0,0.7278,65.0,1560.0,567.684,13.0,554.684,INTERVENE,INTERVENE,FP
776,1,0.7273,65.0,1560.0,567.294,13.0,554.294,INTERVENE,INTERVENE,TP
810,0,0.727,65.0,1560.0,567.06,13.0,554.06,INTERVENE,INTERVENE,FP
5,0,0.7269,65.0,1560.0,566.982,13.0,553.982,INTERVENE,INTERVENE,FP
1120,1,0.7249,65.0,1560.0,565.422,13.0,552.422,INTERVENE,INTERVENE,TP
88,1,0.7234,65.0,1560.0,564.2520000000001,13.0,551.2520000000001,INTERVENE,INTERVENE,TP
65,1,0.7226,65.0,1560.0,563.628,13.0,550.628,INTERVENE,INTERVENE,TP
1113,0,0.7223,65.0,1560.0,563.394,13.0,550.394,INTERVENE,INTERVENE,FP
211,0,0.7221,65.0,1560.0,563.2379999999999,13.0,550.2379999999999,INTERVENE,INTERVENE,FP
866,0,0.7214,65.0,1560.0,562.692,13.0,549.692,INTERVENE,INTERVENE,FP
760,0,0.721,65.0,1560.0,562.38,13.0,549.38,INTERVENE,INTERVENE,FP
439,0,0.7203,65.0,1560.0,561.8340000000001,13.0,548.8340000000001,INTERVENE,INTERVENE,FP
1255,0,0.7199,65.0,1560.0,561.5219999999999,13.0,548.5219999999999,INTERVENE,INTERVENE,FP
1000,0,0.7195,65.0,1560.0,561.21,13.0,548.21,INTERVENE,INTERVENE,FP
1073,0,0.7189,65.0,1560.0,560.742,13.0,547.742,INTERVENE,INTERVENE,FP
1107,0,0.7189,65.0,1560.0,560.742,13.0,547.742,INTERVENE,INTERVENE,FP
670,0,0.7185,65.0,1560.0,560.4300000000001,13.0,547.4300000000001,INTERVENE,INTERVENE,FP
369,0,0.7182,65.0,1560.0,560.1959999999999,13.0,547.1959999999999,INTERVENE,INTERVENE,FP
1331,1,0.718,65.0,1560.0,560.04,13.0,547.04,INTERVENE,INTERVENE,TP
1192,0,0.7162,65.0,1560.0,558.636,13.0,545.636,INTERVENE,INTERVENE,FP
142,0,0.7162,65.0,1560.0,558.636,13.0,545.636,INTERVENE,INTERVENE,FP
241,1,0.7146,65.0,1560.0,557.388,13.0,544.388,INTERVENE,INTERVENE,TP
887,0,0.7131,65.0,1560.0,556.218,13.0,543.218,INTERVENE,INTERVENE,FP
900,0,0.7125,65.0,1560.0,555.75,13.0,542.75,INTERVENE,INTERVENE,FP
194,0,0.7123,65.0,1560.0,555.594,13.0,542.594,INTERVENE,INTERVENE,FP
1229,1,0.7112,65.0,1560.0,554.736,13.0,541.736,INTERVENE,INTERVENE,TP
668,0,0.711,65.0,1560.0,554.5799999999999,13.0,541.5799999999999,INTERVENE,INTERVENE,FP
1224,1,0.7105,65.0,1560.0,554.19,13.0,541.19,INTERVENE,INTERVENE,TP
3,0,0.7103,65.0,1560.0,554.034,13.0,541.034,INTERVENE,INTERVENE,FP
945,0,0.71,65.0,1560.0,553.8,13.0,540.8,INTERVENE,INTERVENE,FP
157,1,0.7096,65.0,1560.0,553.488,13.0,540.488,INTERVENE,INTERVENE,TP
187,1,0.7093,65.0,1560.0,553.254,13.0,540.254,INTERVENE,INTERVENE,TP
1390,0,0.7086,65.0,1560.0,552.708,13.0,539.708,INTERVENE,INTERVENE,FP
490,0,0.7084,65.0,1560.0,552.552,13.0,539.552,INTERVENE,INTERVENE,FP
1182,0,0.7069,65.0,1560.0,551.382,13.0,538.382,INTERVENE,INTERVENE,FP
569,1,0.7065,65.0,1560.0,551.07,13.0,538.07,INTERVENE,INTERVENE,TP
26,1,0.7062,65.0,1560.0,550.836,13.0,537.836,INTERVENE,INTERVENE,TP
1139,1,0.706,65.0,1560.0,550.68,13.0,537.68,INTERVENE,INTERVENE,TP
962,1,0.7052,65.0,1560.0,550.056,13.0,537.056,INTERVENE,INTERVENE,TP
199,0,0.7051,65.0,1560.0,549.978,13.0,536.978,INTERVENE,INTERVENE,FP
1094,0,0.7048,65.0,1560.0,549.744,13.0,536.744,INTERVENE,INTERVENE,FP
275,0,0.7047,65.0,1560.0,549.6659999999999,13.0,536.6659999999999,INTERVENE,INTERVENE,FP
1314,1,0.7046,65.0,1560.0,549.588,13.0,536.588,INTERVENE,INTERVENE,TP
392,0,0.7043,65.0,1560.0,549.354,13.0,536.354,INTERVENE,INTERVENE,FP
888,0,0.7041,65.0,1560.0,549.198,13.0,536.198,INTERVENE,INTERVENE,FP
153,0,0.7038,65.0,1560.0,548.9639999999999,13.0,535.9639999999999,INTERVENE,INTERVENE,FP
523,1,0.7029,65.0,1560.0,548.262,13.0,535.262,INTERVENE,INTERVENE,TP
817,0,0.7023,65.0,1560.0,547.794,13.0,534.794,INTERVENE,INTERVENE,FP
1010,0,0.7015,65.0,1560.0,547.17,13.0,534.17,INTERVENE,INTERVENE,FP
590,0,0.7014,65.0,1560.0,547.092,13.0,534.092,INTERVENE,INTERVENE,FP
576,0,0.7014,65.0,1560.0,547.092,13.0,534.092,INTERVENE,INTERVENE,FP
478,1,0.7012,65.0,1560.0,546.936,13.0,533.936,INTERVENE,INTERVENE,TP
834,0,0.7002,65.0,1560.0,546.1560000000001,13.0,533.1560000000001,INTERVENE,INTERVENE,FP
1220,0,0.6989,65.0,1560.0,545.1419999999999,13.0,532.1419999999999,INTERVENE,INTERVENE,FP
589,1,0.6982,65.0,1560.0,544.596,13.0,531.596,INTERVENE,INTERVENE,TP
1382,0,0.6978,65.0,1560.0,544.284,13.0,531.284,INTERVENE,INTERVENE,FP
1064,1,0.6976,65.0,1560.0,544.128,13.0,531.128,INTERVENE,INTERVENE,TP
906,0,0.6967,65.0,1560.0,543.426,13.0,530.426,INTERVENE,INTERVENE,FP
336,1,0.6967,65.0,1560.0,543.426,13.0,530.426,INTERVENE,INTERVENE,TP
53,0,0.6964,65.0,1560.0,543.192,13.0,530.192,INTERVENE,INTERVENE,FP
714,1,0.6963,65.0,1560.0,543.114,13.0,530.114,INTERVENE,INTERVENE,TP
155,0,0.6959,65.0,1560.0,542.802,13.0,529.802,INTERVENE,INTERVENE,FP
994,0,0.6957,65.0,1560.0,542.646,13.0,529.646,INTERVENE,INTERVENE,FP
264,1,0.6946,65.0,1560.0,541.788,13.0,528.788,INTERVENE,INTERVENE,TP
31,0,0.6943,65.0,1560.0,541.554,13.0,528.554,INTERVENE,INTERVENE,FP
45,1,0.6942,65.0,1560.0,541.476,13.0,528.476,INTERVENE,INTERVENE,TP
508,1,0.6936,65.0,1560.0,541.008,13.0,528.008,INTERVENE,INTERVENE,TP
936,0,0.6934,65.0,1560.0,540.852,13.0,527.852,INTERVENE,INTERVENE,FP
525,1,0.6922,65.0,1560.0,539.916,13.0,526.916,INTERVENE,INTERVENE,TP
249,0,0.6918,65.0,1560.0,539.6039999999999,13.0,526.6039999999999,INTERVENE,INTERVENE,FP
699,0,0.6905,65.0,1560.0,538.59,13.0,525.59,INTERVENE,INTERVENE,FP
1106,0,0.6892,65.0,1560.0,537.576,13.0,524.576,INTERVENE,INTERVENE,FP
215,0,0.6888,65.0,1560.0,537.264,13.0,524.264,INTERVENE,INTERVENE,FP
236,1,0.6884,65.0,1560.0,536.952,13.0,523.952,INTERVENE,INTERVENE,TP
863,0,0.6878,65.0,1560.0,536.4839999999999,13.0,523.4839999999999,INTERVENE,INTERVENE,FP
259,0,0.6867,65.0,1560.0,535.626,13.0,522.626,INTERVENE,INTERVENE,FP
170,0,0.6864,65.0,1560.0,535.392,13.0,522.392,INTERVENE,INTERVENE,FP
967,0,0.6858,65.0,1560.0,534.924,13.0,521.924,INTERVENE,INTERVENE,FP
268,0,0.6849,65.0,1560.0,534.222,13.0,521.222,INTERVENE,INTERVENE,FP
1251,0,0.6842,65.0,1560.0,533.676,13.0,520.676,INTERVENE,INTERVENE,FP
925,1,0.6827,65.0,1560.0,532.506,13.0,519.506,INTERVENE,INTERVENE,TP
1112,0,0.6826,65.0,1560.0,532.428,13.0,519.428,INTERVENE,INTERVENE,FP
151,0,0.6803,65.0,1560.0,530.634,13.0,517.634,INTERVENE,INTERVENE,FP
385,0,0.6801,65.0,1560.0,530.4780000000001,13.0,517.4780000000001,INTERVENE,INTERVENE,FP
502,0,0.6798,65.0,1560.0,530.2439999999999,13.0,517.2439999999999,INTERVENE,INTERVENE,FP
459,1,0.6791,65.0,1560.0,529.698,13.0,516.698,INTERVENE,INTERVENE,TP
102,0,0.6783,65.0,1560.0,529.074,13.0,516.074,INTERVENE,INTERVENE,FP
111,0,0.677,65.0,1560.0,528.0600000000001,13.0,515.0600000000001,INTERVENE,INTERVENE,FP
1150,1,0.6764,65.0,1560.0,527.592,13.0,514.592,INTERVENE,INTERVENE,TP
131,1,0.676,65.0,1560.0,527.2800000000001,13.0,514.2800000000001,INTERVENE,INTERVENE,TP
758,1,0.6732,65.0,1560.0,525.096,13.0,512.096,INTERVENE,INTERVENE,TP
377,0,0.6726,65.0,1560.0,524.6279999999999,13.0,511.62799999999993,INTERVENE,INTERVENE,FP
156,0,0.6686,65.0,1560.0,521.5079999999999,13.0,508.5079999999999,INTERVENE,INTERVENE,FP
1149,0,0.6666,65.0,1560.0,519.948,13.0,506.948,INTERVENE,INTERVENE,FP
1318,1,0.6664,65.0,1560.0,519.792,13.0,506.79200000000003,INTERVENE,INTERVENE,TP
117,0,0.6658,65.0,1560.0,519.324,13.0,506.32399999999996,INTERVENE,INTERVENE,FP
577,0,0.6652,65.0,1560.0,518.856,13.0,505.856,INTERVENE,INTERVENE,FP
232,0,0.6651,65.0,1560.0,518.778,13.0,505.778,INTERVENE,INTERVENE,FP
372,0,0.6639,65.0,1560.0,517.842,13.0,504.842,INTERVENE,INTERVENE,FP
6,0,0.6634,65.0,1560.0,517.452,13.0,504.452,INTERVENE,INTERVENE,FP
1307,0,0.6633,65.0,1560.0,517.374,13.0,504.374,INTERVENE,INTERVENE,FP
731,1,0.662,65.0,1560.0,516.36,13.0,503.36,INTERVENE,INTERVENE,TP
806,0,0.6608,65.0,1560.0,515.4240000000001,13.0,502.4240000000001,INTERVENE,INTERVENE,FP
989,0,0.6603,65.0,1560.0,515.034,13.0,502.034,INTERVENE,INTERVENE,FP
775,0,0.6589,65.0,1560.0,513.942,13.0,500.942,INTERVENE,INTERVENE,FP
1365,0,0.658,65.0,1560.0,513.24,13.0,500.24,INTERVENE,INTERVENE,FP
183,1,0.6575,65.0,1560.0,512.85,13.0,499.85,INTERVENE,INTERVENE,TP
773,0,0.657,65.0,1560.0,512.46,13.0,499.46000000000004,INTERVENE,INTERVENE,FP
514,1,0.6558,65.0,1560.0,511.52400000000006,13.0,498.52400000000006,INTERVENE,INTERVENE,TP
1235,0,0.6545,65.0,1560.0,510.51,13.0,497.51,INTERVENE,INTERVENE,FP
39,1,0.6542,65.0,1560.0,510.276,13.0,497.276,INTERVENE,INTERVENE,TP
1243,0,0.6539,65.0,1560.0,510.04200000000003,13.0,497.04200000000003,INTERVENE,INTERVENE,FP
1225,0,0.653,65.0,1560.0,509.34000000000003,13.0,496.34000000000003,INTERVENE,INTERVENE,FP
305,0,0.653,65.0,1560.0,509.34000000000003,13.0,496.34000000000003,INTERVENE,INTERVENE,FP
222,0,0.6525,65.0,1560.0,508.95,13.0,495.95,INTERVENE,INTERVENE,FP
528,0,0.6513,65.0,1560.0,508.014,13.0,495.014,INTERVENE,INTERVENE,FP
1140,0,0.6506,65.0,1560.0,507.46799999999996,13.0,494.46799999999996,INTERVENE,INTERVENE,FP
821,0,0.65,65.0,1560.0,507.0,13.0,494.0,INTERVENE,INTERVENE,FP
174,0,0.65,65.0,1560.0,507.0,13.0,494.0,INTERVENE,INTERVENE,FP
423,1,0.6496,65.0,1560.0,506.688,13.0,493.688,INTERVENE,INTERVENE,TP
1101,1,0.6474,65.0,1560.0,504.972,13.0,491.972,INTERVENE,INTERVENE,TP
1386,0,0.6471,65.0,1560.0,504.738,13.0,491.738,INTERVENE,INTERVENE,FP
1277,1,0.6467,65.0,1560.0,504.42600000000004,13.0,491.42600000000004,INTERVENE,INTERVENE,TP
1322,1,0.6456,65.0,1560.0,503.568,13.0,490.568,INTERVENE,INTERVENE,TP
1349,0,0.6454,65.0,1560.0,503.412,13.0,490.412,INTERVENE,INTERVENE,FP
1395,0,0.643,65.0,1560.0,501.54,13.0,488.54,INTERVENE,INTERVENE,FP
501,0,0.6429,65.0,1560.0,501.46200000000005,13.0,488.46200000000005,INTERVENE,INTERVENE,FP
870,0,0.6416,65.0,1560.0,500.448,13.0,487.448,INTERVENE,INTERVENE,FP
933,0,0.6412,65.0,1560.0,500.13599999999997,13.0,487.13599999999997,INTERVENE,INTERVENE,FP
366,0,0.6389,65.0,1560.0,498.34200000000004,13.0,485.34200000000004,INTERVENE,INTERVENE,FP
49,1,0.6388,65.0,1560.0,498.264,13.0,485.264,INTERVENE,INTERVENE,TP
148,0,0.6377,65.0,1560.0,497.40600000000006,13.0,484.40600000000006,INTERVENE,INTERVENE,FP
873,0,0.6372,65.0,1560.0,497.01599999999996,13.0,484.01599999999996,INTERVENE,INTERVENE,FP
607,1,0.6361,65.0,1560.0,496.158,13.0,483.158,INTERVENE,INTERVENE,TP
1283,0,0.6359,65.0,1560.0,496.002,13.0,483.002,INTERVENE,INTERVENE,FP
591,0,0.6357,65.0,1560.0,495.84600000000006,13.0,482.84600000000006,INTERVENE,INTERVENE,FP
1309,1,0.6347,65.0,1560.0,495.06600000000003,13.0,482.06600000000003,INTERVENE,INTERVENE,TP
1072,0,0.6343,65.0,1560.0,494.75399999999996,13.0,481.75399999999996,INTERVENE,INTERVENE,FP
1364,0,0.6341,65.0,1560.0,494.598,13.0,481.598,INTERVENE,INTERVENE,FP
688,0,0.6339,65.0,1560.0,494.442,13.0,481.442,INTERVENE,INTERVENE,FP
405,0,0.6337,65.0,1560.0,494.28600000000006,13.0,481.28600000000006,INTERVENE,INTERVENE,FP
858,0,0.6323,65.0,1560.0,493.19399999999996,13.0,480.19399999999996,INTERVENE,INTERVENE,FP
1071,0,0.6317,65.0,1560.0,492.72600000000006,13.0,479.72600000000006,INTERVENE,INTERVENE,FP
94,1,0.6309,65.0,1560.0,492.10200000000003,13.0,479.10200000000003,INTERVENE,INTERVENE,TP
729,1,0.6286,65.0,1560.0,490.30800000000005,13.0,477.30800000000005,INTERVENE,INTERVENE,TP
540,1,0.6256,65.0,1560.0,487.968,13.0,474.968,INTERVENE,INTERVENE,TP
1361,1,0.6243,65.0,1560.0,486.95399999999995,13.0,473.95399999999995,INTERVENE,INTERVENE,TP
744,1,0.6239,65.0,1560.0,486.642,13.0,473.642,INTERVENE,INTERVENE,TP
786,0,0.6228,65.0,1560.0,485.784,13.0,472.784,INTERVENE,INTERVENE,FP
272,0,0.6222,65.0,1560.0,485.316,13.0,472.316,INTERVENE,INTERVENE,FP
322,1,0.6222,65.0,1560.0,485.316,13.0,472.316,INTERVENE,INTERVENE,TP
67,1,0.6215,65.0,1560.0,484.77000000000004,13.0,471.77000000000004,INTERVENE,INTERVENE,TP
971,0,0.621,65.0,1560.0,484.38,13.0,471.38,INTERVENE,INTERVENE,FP
1291,0,0.6193,65.0,1560.0,483.054,13.0,470.054,INTERVENE,INTERVENE,FP
1231,0,0.6178,65.0,1560.0,481.884,13.0,468.884,INTERVENE,INTERVENE,FP
1119,0,0.6176,65.0,1560.0,481.728,13.0,468.728,INTERVENE,INTERVENE,FP
1018,0,0.6167,65.0,1560.0,481.026,13.0,468.026,INTERVENE,INTERVENE,FP
489,0,0.6166,65.0,1560.0,480.94800000000004,13.0,467.94800000000004,INTERVENE,INTERVENE,FP
96,0,0.6165,65.0,1560.0,480.87000000000006,13.0,467.87000000000006,INTERVENE,INTERVENE,FP
878,0,0.6156,65.0,1560.0,480.168,13.0,467.168,INTERVENE,INTERVENE,FP
598,1,0.614,65.0,1560.0,478.92,13.0,465.92,INTERVENE,INTERVENE,TP
666,0,0.6139,65.0,1560.0,478.842,13.0,465.842,INTERVENE,INTERVENE,FP
64,1,0.6126,65.0,1560.0,477.82800000000003,13.0,464.82800000000003,INTERVENE,INTERVENE,TP
978,0,0.6121,65.0,1560.0,477.438,13.0,464.438,INTERVENE,INTERVENE,FP
104,1,0.6108,65.0,1560.0,476.42400000000004,13.0,463.42400000000004,INTERVENE,INTERVENE,TP
286,1,0.6097,65.0,1560.0,475.56600000000003,13.0,462.56600000000003,INTERVENE,INTERVENE,TP
295,0,0.6089,65.0,1560.0,474.942,13.0,461.942,INTERVENE,INTERVENE,FP
1173,1,0.6087,65.0,1560.0,474.786,13.0,461.786,INTERVENE,INTERVENE,TP
1049,1,0.6051,65.0,1560.0,471.97799999999995,13.0,458.97799999999995,INTERVENE,INTERVENE,TP
318,1,0.6033,65.0,1560.0,470.57399999999996,13.0,457.57399999999996,INTERVENE,INTERVENE,TP
877,0,0.6032,65.0,1560.0,470.496,13.0,457.496,INTERVENE,INTERVENE,FP
1012,0,0.6023,65.0,1560.0,469.794,13.0,456.794,INTERVENE,INTERVENE,FP
1126,0,0.6021,65.0,1560.0,469.638,13.0,456.638,INTERVENE,INTERVENE,FP
896,1,0.6006,65.0,1560.0,468.468,13.0,455.468,INTERVENE,INTERVENE,TP
1363,0,0.6005,65.0,1560.0,468.39000000000004,13.0,455.39000000000004,INTERVENE,INTERVENE,FP
571,0,0.5989,65.0,1560.0,467.142,13.0,454.142,INTERVENE,INTERVENE,FP
445,0,0.5983,65.0,1560.0,466.67400000000004,13.0,453.67400000000004,INTERVENE,INTERVENE,FP
135,0,0.5967,65.0,1560.0,465.426,13.0,452.426,INTERVENE,INTERVENE,FP
756,0,0.5966,65.0,1560.0,465.348,13.0,452.348,INTERVENE,INTERVENE,FP
212,1,0.5965,65.0,1560.0,465.27000000000004,13.0,452.27000000000004,INTERVENE,INTERVENE,TP
613,1,0.5962,65.0,1560.0,465.03599999999994,13.0,452.03599999999994,INTERVENE,INTERVENE,TP
257,0,0.596,65.0,1560.0,464.88,13.0,451.88,INTERVENE,INTERVENE,FP
195,0,0.5951,65.0,1560.0,464.178,13.0,451.178,INTERVENE,INTERVENE,FP
929,0,0.5944,65.0,1560.0,463.632,13.0,450.632,INTERVENE,INTERVENE,FP
301,1,0.5944,65.0,1560.0,463.632,13.0,450.632,INTERVENE,INTERVENE,TP
1275,0,0.594,65.0,1560.0,463.32,13.0,450.32,INTERVENE,INTERVENE,FP
42,0,0.592,65.0,1560.0,461.76,13.0,448.76,INTERVENE,INTERVENE,FP
972,0,0.5917,65.0,1560.0,461.526,13.0,448.526,INTERVENE,INTERVENE,FP
254,1,0.5911,65.0,1560.0,461.058,13.0,448.058,INTERVENE,INTERVENE,TP
831,0,0.5905,65.0,1560.0,460.59000000000003,13.0,447.59000000000003,INTERVENE,INTERVENE,FP
1247,1,0.5901,65.0,1560.0,460.27799999999996,13.0,447.27799999999996,INTERVENE,INTERVENE,TP
1023,0,0.5893,65.0,1560.0,459.65400000000005,13.0,446.65400000000005,INTERVENE,INTERVENE,FP
1347,1,0.5884,65.0,1560.0,458.952,13.0,445.952,INTERVENE,INTERVENE,TP
1313,0,0.5856,65.0,1560.0,456.76800000000003,13.0,443.76800000000003,INTERVENE,INTERVENE,FP
1254,1,0.5852,65.0,1560.0,456.456,13.0,443.456,INTERVENE,INTERVENE,TP
112,0,0.5833,65.0,1560.0,454.97400000000005,13.0,441.97400000000005,INTERVENE,INTERVENE,FP
197,0,0.5832,65.0,1560.0,454.896,13.0,441.896,INTERVENE,INTERVENE,FP
355,0,0.5815,65.0,1560.0,453.57,13.0,440.57,INTERVENE,INTERVENE,FP
730,0,0.5812,65.0,1560.0,453.336,13.0,440.336,INTERVENE,INTERVENE,FP
645,0,0.5799,65.0,1560.0,452.322,13.0,439.322,INTERVENE,INTERVENE,FP
178,0,0.5786,65.0,1560.0,451.308,13.0,438.308,INTERVENE,INTERVENE,FP
935,0,0.5784,65.0,1560.0,451.15200000000004,13.0,438.15200000000004,INTERVENE,INTERVENE,FP
562,1,0.5783,65.0,1560.0,451.074,13.0,438.074,INTERVENE,INTERVENE,TP
766,0,0.5782,65.0,1560.0,450.99600000000004,13.0,437.99600000000004,INTERVENE,INTERVENE,FP
66,1,0.5755,65.0,1560.0,448.89,13.0,435.89,INTERVENE,INTERVENE,TP
1193,0,0.5739,65.0,1560.0,447.642,13.0,434.642,INTERVENE,INTERVENE,FP
126,1,0.5739,65.0,1560.0,447.642,13.0,434.642,INTERVENE,INTERVENE,TP
245,1,0.5739,65.0,1560.0,447.642,13.0,434.642,INTERVENE,INTERVENE,TP
592,0,0.5738,65.0,1560.0,447.56399999999996,13.0,434.56399999999996,INTERVENE,INTERVENE,FP
741,0,0.5735,65.0,1560.0,447.33,13.0,434.33,INTERVENE,INTERVENE,FP
1032,0,0.5726,65.0,1560.0,446.628,13.0,433.628,INTERVENE,INTERVENE,FP
