Customer_ID,Actual_Churn,Churn_Probability,Monthly_Charges,CLV_24_Months,Expected_Savings,Intervention_Cost,Expected_Profit,Decision,Decision_Threshold,Correct
45,1,0.7619,65.0,1560.0,594.282,13.0,581.282,INTERVENE,INTERVENE,TP
194,0,0.7618,65.0,1560.0,594.2040000000001,13.0,581.2040000000001,INTERVENE,INTERVENE,FP
1135,1,0.7616,65.0,1560.0,594.048,13.0,581.048,INTERVENE,INTERVENE,TP
450,0,0.7607,65.0,1560.0,593.346,13.0,580.346,INTERVENE,INTERVENE,FP
490,0,0.7604,65.0,1560.0,593.112,13.0,580.112,INTERVENE,INTERVENE,FP
336,1,0.7597,65.0,1560.0,592.566,13.0,579.566,INTERVENE,INTERVENE,TP
1064,1,0.7595,65.0,1560.0,592.41,13.0,579.41,INTERVENE,INTERVENE,TP
775,0,0.7595,65.0,1560.0,592.41,13.0,579.41,INTERVENE,INTERVENE,FP
760,0,0.7586,65.0,1560.0,591.7080000000001,13.0,578.7080000000001,INTERVENE,INTERVENE,FP
1223,1,0.7585,65.0,1560.0,591.63,13.0,578.63,INTERVENE,INTERVENE,TP
566,1,0.7585,65.0,1560.0,591.63,13.0,578.63,INTERVENE,INTERVENE,TP
102,0,0.7577,65.0,1560.0,591.0060000000001,13.0,578.0060000000001,INTERVENE,INTERVENE,FP
1374,1,0.7574,65.0,1560.0,590.7719999999999,13.0,577.7719999999999,INTERVENE,INTERVENE,TP
1151,1,0.7574,65.0,1560.0,590.7719999999999,13.0,577.7719999999999,INTERVENE,INTERVENE,TP
707,1,0.7573,65.0,1560.0,590.694,13.0,577.694,INTERVENE,INTERVENE,TP
589,1,0.7571,65.0,1560.0,590.538,13.0,577.538,INTERVENE,INTERVENE,TP
264,1,0.7571,65.0,1560.0,590.538,13.0,577.538,INTERVENE,INTERVENE,TP
1148,1,0.7568,65.0,1560.0,590.304,13.0,577.304,INTERVENE,INTERVENE,TP
863,0,0.7545,65.0,1560.0,588.51,13.0,575.51,INTERVENE,INTERVENE,FP
1292,1,0.7534,65.0,1560.0,587.6519999999999,13.0,574.6519999999999,INTERVENE,INTERVENE,TP
770,0,0.7531,65.0,1560.0,587.418,13.0,574.418,INTERVENE,INTERVENE,FP
552,0,0.753,65.0,1560.0,587.34,13.0,574.34,INTERVENE,INTERVENE,FP
467,0,0.7526,65.0,1560.0,587.028,13.0,574.028,INTERVENE,INTERVENE,FP
700,0,0.7515,65.0,1560.0,586.17,13.0,573.17,INTERVENE,INTERVENE,FP
142,0,0.7505,65.0,1560.0,585.39,13.0,572.39,INTERVENE,INTERVENE,FP
945,0,0.7485,65.0,1560.0,583.83,13.0,570.83,INTERVENE,INTERVENE,FP
980,1,0.7485,65.0,1560.0,583.83,13.0,570.83,INTERVENE,INTERVENE,TP
284,0,0.7476,65.0,1560.0,583.128,13.0,570.128,INTERVENE,INTERVENE,FP
1150,1,0.7475,65.0,1560.0,583.0500000000001,13.0,570.0500000000001,INTERVENE,INTERVENE,TP
1139,1,0.7469,65.0,1560.0,582.582,13.0,569.582,INTERVENE,INTERVENE,TP
270,0,0.7466,65.0,1560.0,582.3480000000001,13.0,569.3480000000001,INTERVENE,INTERVENE,FP
195,0,0.7461,65.0,1560.0,581.958,13.0,568.958,INTERVENE,INTERVENE,FP
232,0,0.7451,65.0,1560.0,581.178,13.0,568.178,INTERVENE,INTERVENE,FP
1094,0,0.7444,65.0,1560.0,580.632,13.0,567.632,INTERVENE,INTERVENE,FP
548,0,0.7441,65.0,1560.0,580.398,13.0,567.398,INTERVENE,INTERVENE,FP
1307,0,0.7428,65.0,1560.0,579.384,13.0,566.384,INTERVENE,INTERVENE,FP
565,0,0.7425,65.0,1560.0,579.1500000000001,13.0,566.1500000000001,INTERVENE,INTERVENE,FP
151,0,0.7424,65.0,1560.0,579.072,13.0,566.072,INTERVENE,INTERVENE,FP
1157,1,0.7417,65.0,1560.0,578.5260000000001,13.0,565.5260000000001,INTERVENE,INTERVENE,TP
96,0,0.7408,65.0,1560.0,577.824,13.0,564.824,INTERVENE,INTERVENE,FP
834,0,0.7402,65.0,1560.0,577.356,13.0,564.356,INTERVENE,INTERVENE,FP
1331,1,0.7392,65.0,1560.0,576.576,13.0,563.576,INTERVENE,INTERVENE,TP
1061,1,0.7387,65.0,1560.0,576.186,13.0,563.186,INTERVENE,INTERVENE,TP
495,0,0.7384,65.0,1560.0,575.952,13.0,562.952,INTERVENE,INTERVENE,FP
786,0,0.7375,65.0,1560.0,575.25,13.0,562.25,INTERVENE,INTERVENE,FP
966,1,0.7367,65.0,1560.0,574.626,13.0,561.626,INTERVENE,INTERVENE,TP
1160,1,0.7367,65.0,1560.0,574.626,13.0,561.626,INTERVENE,INTERVENE,TP
113,0,0.7364,65.0,1560.0,574.392,13.0,561.392,INTERVENE,INTERVENE,FP
854,1,0.736,65.0,1560.0,574.08,13.0,561.08,INTERVENE,INTERVENE,TP
1200,1,0.7352,65.0,1560.0,573.456,13.0,560.456,INTERVENE,INTERVENE,TP
377,0,0.7338,65.0,1560.0,572.364,13.0,559.364,INTERVENE,INTERVENE,FP
798,0,0.7328,65.0,1560.0,571.5840000000001,13.0,558.5840000000001,INTERVENE,INTERVENE,FP
997,1,0.7324,65.0,1560.0,571.272,13.0,558.272,INTERVENE,INTERVENE,TP
1159,1,0.732,65.0,1560.0,570.96,13.0,557.96,INTERVENE,INTERVENE,TP
569,1,0.7315,65.0,1560.0,570.57,13.0,557.57,INTERVENE,INTERVENE,TP
559,0,0.7311,65.0,1560.0,570.2579999999999,13.0,557.2579999999999,INTERVENE,INTERVENE,FP
245,1,0.731,65.0,1560.0,570.18,13.0,557.18,INTERVENE,INTERVENE,TP
170,0,0.7307,65.0,1560.0,569.946,13.0,556.946,INTERVENE,INTERVENE,FP
268,0,0.7283,65.0,1560.0,568.074,13.0,555.074,INTERVENE,INTERVENE,FP
1182,0,0.7281,65.0,1560.0,567.918,13.0,554.918,INTERVENE,INTERVENE,FP
1235,0,0.7267,65.0,1560.0,566.826,13.0,553.826,INTERVENE,INTERVENE,FP
148,0,0.7265,65.0,1560.0,566.6700000000001,13.0,553.6700000000001,INTERVENE,INTERVENE,FP
518,0,0.7262,65.0,1560.0,566.4359999999999,13.0,553.4359999999999,INTERVENE,INTERVENE,FP
1152,0,0.7247,65.0,1560.0,565.266,13.0,552.266,INTERVENE,INTERVENE,FP
237,0,0.7246,65.0,1560.0,565.188,13.0,552.188,INTERVENE,INTERVENE,FP
514,1,0.7245,65.0,1560.0,565.11,13.0,552.11,INTERVENE,INTERVENE,TP
389,1,0.7244,65.0,1560.0,565.032,13.0,552.032,INTERVENE,INTERVENE,TP
1001,0,0.7241,65.0,1560.0,564.798,13.0,551.798,INTERVENE,INTERVENE,FP
1349,0,0.7228,65.0,1560.0,563.784,13.0,550.784,INTERVENE,INTERVENE,FP
117,0,0.7224,65.0,1560.0,563.472,13.0,550.472,INTERVENE,INTERVENE,FP
1322,1,0.7216,65.0,1560.0,562.8480000000001,13.0,549.8480000000001,INTERVENE,INTERVENE,TP
1120,1,0.7198,65.0,1560.0,561.444,13.0,548.444,INTERVENE,INTERVENE,TP
758,1,0.7193,65.0,1560.0,561.0540000000001,13.0,548.0540000000001,INTERVENE,INTERVENE,TP
1386,0,0.7188,65.0,1560.0,560.664,13.0,547.664,INTERVENE,INTERVENE,FP
801,0,0.7188,65.0,1560.0,560.664,13.0,547.664,INTERVENE,INTERVENE,FP
699,0,0.7176,65.0,1560.0,559.7280000000001,13.0,546.7280000000001,INTERVENE,INTERVENE,FP
956,0,0.7165,65.0,1560.0,558.87,13.0,545.87,INTERVENE,INTERVENE,FP
1225,0,0.7161,65.0,1560.0,558.558,13.0,545.558,INTERVENE,INTERVENE,FP
871,0,0.7158,65.0,1560.0,558.324,13.0,545.324,INTERVENE,INTERVENE,FP
1106,0,0.7158,65.0,1560.0,558.324,13.0,545.324,INTERVENE,INTERVENE,FP
1027,0,0.7158,65.0,1560.0,558.324,13.0,545.324,INTERVENE,INTERVENE,FP
1140,0,0.7157,65.0,1560.0,558.246,13.0,545.246,INTERVENE,INTERVENE,FP
422,0,0.7147,65.0,1560.0,557.466,13.0,544.466,INTERVENE,INTERVENE,FP
904,1,0.7132,65.0,1560.0,556.2959999999999,13.0,543.2959999999999,INTERVENE,INTERVENE,TP
913,0,0.713,65.0,1560.0,556.14,13.0,543.14,INTERVENE,INTERVENE,FP
1208,0,0.7129,65.0,1560.0,556.062,13.0,543.062,INTERVENE,INTERVENE,FP
870,0,0.7128,65.0,1560.0,555.984,13.0,542.984,INTERVENE,INTERVENE,FP
884,0,0.7126,65.0,1560.0,555.828,13.0,542.828,INTERVENE,INTERVENE,FP
806,0,0.7126,65.0,1560.0,555.828,13.0,542.828,INTERVENE,INTERVENE,FP
725,0,0.7122,65.0,1560.0,555.5160000000001,13.0,542.5160000000001,INTERVENE,INTERVENE,FP
1388,1,0.7118,65.0,1560.0,555.204,13.0,542.204,INTERVENE,INTERVENE,TP
296,0,0.7117,65.0,1560.0,555.126,13.0,542.126,INTERVENE,INTERVENE,FP
1314,1,0.7114,65.0,1560.0,554.892,13.0,541.892,INTERVENE,INTERVENE,TP
6,0,0.7109,65.0,1560.0,554.502,13.0,541.502,INTERVENE,INTERVENE,FP
1249,0,0.7101,65.0,1560.0,553.8779999999999,13.0,540.8779999999999,INTERVENE,INTERVENE,FP
282,0,0.7093,65.0,1560.0,553.254,13.0,540.254,INTERVENE,INTERVENE,FP
894,1,0.7088,65.0,1560.0,552.864,13.0,539.864,INTERVENE,INTERVENE,TP
392,0,0.708,65.0,1560.0,552.24,13.0,539.24,INTERVENE,INTERVENE,FP
1299,0,0.7072,65.0,1560.0,551.616,13.0,538.616,INTERVENE,INTERVENE,FP
407,0,0.7066,65.0,1560.0,551.148,13.0,538.148,INTERVENE,INTERVENE,FP
773,0,0.7052,65.0,1560.0,550.056,13.0,537.056,INTERVENE,INTERVENE,FP
1186,1,0.7051,65.0,1560.0,549.978,13.0,536.978,INTERVENE,INTERVENE,TP
1213,0,0.7048,65.0,1560.0,549.744,13.0,536.744,INTERVENE,INTERVENE,FP
399,1,0.7047,65.0,1560.0,549.6659999999999,13.0,536.6659999999999,INTERVENE,INTERVENE,TP
678,1,0.7038,65.0,1560.0,548.9639999999999,13.0,535.9639999999999,INTERVENE,INTERVENE,TP
1250,1,0.7036,65.0,1560.0,548.808,13.0,535.808,INTERVENE,INTERVENE,TP
864,0,0.7025,65.0,1560.0,547.95,13.0,534.95,INTERVENE,INTERVENE,FP
731,1,0.7018,65.0,1560.0,547.404,13.0,534.404,INTERVENE,INTERVENE,TP
1277,1,0.7001,65.0,1560.0,546.078,13.0,533.078,INTERVENE,INTERVENE,TP
1187,0,0.6996,65.0,1560.0,545.688,13.0,532.688,INTERVENE,INTERVENE,FP
158,1,0.6989,65.0,1560.0,545.1419999999999,13.0,532.1419999999999,INTERVENE,INTERVENE,TP
419,1,0.6987,65.0,1560.0,544.986,13.0,531.986,INTERVENE,INTERVENE,TP
1246,0,0.6979,65.0,1560.0,544.362,13.0,531.362,INTERVENE,INTERVENE,FP
1275,0,0.6966,65.0,1560.0,543.348,13.0,530.348,INTERVENE,INTERVENE,FP
178,0,0.6954,65.0,1560.0,542.412,13.0,529.412,INTERVENE,INTERVENE,FP
191,0,0.6945,65.0,1560.0,541.71,13.0,528.71,INTERVENE,INTERVENE,FP
650,1,0.6928,65.0,1560.0,540.384,13.0,527.384,INTERVENE,INTERVENE,TP
936,0,0.6922,65.0,1560.0,539.916,13.0,526.916,INTERVENE,INTERVENE,FP
320,0,0.6919,65.0,1560.0,539.682,13.0,526.682,INTERVENE,INTERVENE,FP
598,1,0.691,65.0,1560.0,538.9799999999999,13.0,525.9799999999999,INTERVENE,INTERVENE,TP
999,0,0.691,65.0,1560.0,538.9799999999999,13.0,525.9799999999999,INTERVENE,INTERVENE,FP
962,1,0.6907,65.0,1560.0,538.746,13.0,525.746,INTERVENE,INTERVENE,TP
3,0,0.6873,65.0,1560.0,536.094,13.0,523.094,INTERVENE,INTERVENE,FP
979,1,0.6863,65.0,1560.0,535.314,13.0,522.314,INTERVENE,INTERVENE,TP
670,0,0.686,65.0,1560.0,535.08,13.0,522.08,INTERVENE,INTERVENE,FP
735,1,0.6858,65.0,1560.0,534.924,13.0,521.924,INTERVENE,INTERVENE,TP
212,1,0.6857,65.0,1560.0,534.846,13.0,521.846,INTERVENE,INTERVENE,TP
525,1,0.6855,65.0,1560.0,534.69,13.0,521.69,INTERVENE,INTERVENE,TP
1053,0,0.6853,65.0,1560.0,534.534,13.0,521.534,INTERVENE,INTERVENE,FP
887,0,0.685,65.0,1560.0,534.3000000000001,13.0,521.3000000000001,INTERVENE,INTERVENE,FP
1010,0,0.6844,65.0,1560.0,533.832,13.0,520.832,INTERVENE,INTERVENE,FP
1333,1,0.6835,65.0,1560.0,533.13,13.0,520.13,INTERVENE,INTERVENE,TP
222,0,0.6834,65.0,1560.0,533.052,13.0,520.052,INTERVENE,INTERVENE,FP
295,0,0.6811,65.0,1560.0,531.258,13.0,518.258,INTERVENE,INTERVENE,FP
1352,1,0.6808,65.0,1560.0,531.024,13.0,518.024,INTERVENE,INTERVENE,TP
1107,0,0.6804,65.0,1560.0,530.712,13.0,517.712,INTERVENE,INTERVENE,FP
1000,0,0.6802,65.0,1560.0,530.556,13.0,517.556,INTERVENE,INTERVENE,FP
31,0,0.68,65.0,1560.0,530.4000000000001,13.0,517.4000000000001,INTERVENE,INTERVENE,FP
497,1,0.6793,65.0,1560.0,529.854,13.0,516.854,INTERVENE,INTERVENE,TP
187,1,0.6789,65.0,1560.0,529.5419999999999,13.0,516.5419999999999,INTERVENE,INTERVENE,TP
85,0,0.6789,65.0,1560.0,529.5419999999999,13.0,516.5419999999999,INTERVENE,INTERVENE,FP
1192,0,0.6786,65.0,1560.0,529.308,13.0,516.308,INTERVENE,INTERVENE,FP
645,0,0.6783,65.0,1560.0,529.074,13.0,516.074,INTERVENE,INTERVENE,FP
103,1,0.6779,65.0,1560.0,528.762,13.0,515.762,INTERVENE,INTERVENE,TP
712,0,0.6771,65.0,1560.0,528.138,13.0,515.138,INTERVENE,INTERVENE,FP
65,1,0.6769,65.0,1560.0,527.982,13.0,514.982,INTERVENE,INTERVENE,TP
632,1,0.6765,65.0,1560.0,527.67,13.0,514.67,INTERVENE,INTERVENE,TP
198,0,0.6762,65.0,1560.0,527.436,13.0,514.436,INTERVENE,INTERVENE,FP
49,1,0.6756,65.0,1560.0,526.968,13.0,513.968,INTERVENE,INTERVENE,TP
844,1,0.673,65.0,1560.0,524.94,13.0,511.94000000000005,INTERVENE,INTERVENE,TP
385,0,0.6727,65.0,1560.0,524.706,13.0,511.706,INTERVENE,INTERVENE,FP
892,0,0.6726,65.0,1560.0,524.6279999999999,13.0,511.62799999999993,INTERVENE,INTERVENE,FP
741,0,0.6718,65.0,1560.0,524.004,13.0,511.004,INTERVENE,INTERVENE,FP
967,0,0.6708,65.0,1560.0,523.2239999999999,13.0,510.22399999999993,INTERVENE,INTERVENE,FP
87,1,0.6706,65.0,1560.0,523.068,13.0,510.068,INTERVENE,INTERVENE,TP
1220,0,0.6702,65.0,1560.0,522.756,13.0,509.756,INTERVENE,INTERVENE,FP
155,0,0.6699,65.0,1560.0,522.522,13.0,509.52200000000005,INTERVENE,INTERVENE,FP
9,1,0.6698,65.0,1560.0,522.444,13.0,509.44399999999996,INTERVENE,INTERVENE,TP
1390,0,0.6695,65.0,1560.0,522.21,13.0,509.21000000000004,INTERVENE,INTERVENE,FP
104,1,0.6679,65.0,1560.0,520.962,13.0,507.962,INTERVENE,INTERVENE,TP
423,1,0.6677,65.0,1560.0,520.8059999999999,13.0,507.8059999999999,INTERVENE,INTERVENE,TP
126,1,0.6669,65.0,1560.0,520.182,13.0,507.182,INTERVENE,INTERVENE,TP
988,0,0.6622,65.0,1560.0,516.516,13.0,503.51599999999996,INTERVENE,INTERVENE,FP
866,0,0.6604,65.0,1560.0,515.112,13.0,502.11199999999997,INTERVENE,INTERVENE,FP
714,1,0.6603,65.0,1560.0,515.034,13.0,502.034,INTERVENE,INTERVENE,TP
852,0,0.6602,65.0,1560.0,514.956,13.0,501.956,INTERVENE,INTERVENE,FP
1173,1,0.6592,65.0,1560.0,514.176,13.0,501.17600000000004,INTERVENE,INTERVENE,TP
1382,0,0.6569,65.0,1560.0,512.3820000000001,13.0,499.38200000000006,INTERVENE,INTERVENE,FP
1378,1,0.6561,65.0,1560.0,511.75800000000004,13.0,498.75800000000004,INTERVENE,INTERVENE,TP
1309,1,0.6554,65.0,1560.0,511.212,13.0,498.212,INTERVENE,INTERVENE,TP
1137,1,0.6553,65.0,1560.0,511.134,13.0,498.134,INTERVENE,INTERVENE,TP
249,0,0.6537,65.0,1560.0,509.88599999999997,13.0,496.88599999999997,INTERVENE,INTERVENE,FP
865,1,0.6535,65.0,1560.0,509.72999999999996,13.0,496.72999999999996,INTERVENE,INTERVENE,TP
1395,0,0.6531,65.0,1560.0,509.418,13.0,496.418,INTERVENE,INTERVENE,FP
1085,0,0.6502,65.0,1560.0,507.156,13.0,494.156,INTERVENE,INTERVENE,FP
215,0,0.6493,65.0,1560.0,506.454,13.0,493.454,INTERVENE,INTERVENE,FP
477,0,0.6474,65.0,1560.0,504.972,13.0,491.972,INTERVENE,INTERVENE,FP
157,1,0.6474,65.0,1560.0,504.972,13.0,491.972,INTERVENE,INTERVENE,TP
536,0,0.6471,65.0,1560.0,504.738,13.0,491.738,INTERVENE,INTERVENE,FP
646,0,0.6455,65.0,1560.0,503.48999999999995,13.0,490.48999999999995,INTERVENE,INTERVENE,FP
501,0,0.6451,65.0,1560.0,503.178,13.0,490.178,INTERVENE,INTERVENE,FP
1313,0,0.6433,65.0,1560.0,501.774,13.0,488.774,INTERVENE,INTERVENE,FP
1084,0,0.6431,65.0,1560.0,501.618,13.0,488.618,INTERVENE,INTERVENE,FP
1126,0,0.6425,65.0,1560.0,501.15,13.0,488.15,INTERVENE,INTERVENE,FP
42,0,0.6422,65.0,1560.0,500.916,13.0,487.916,INTERVENE,INTERVENE,FP
591,0,0.6396,65.0,1560.0,498.888,13.0,485.888,INTERVENE,INTERVENE,FP
1255,0,0.6391,65.0,1560.0,498.498,13.0,485.498,INTERVENE,INTERVENE,FP
197,0,0.638,65.0,1560.0,497.64,13.0,484.64,INTERVENE,INTERVENE,FP
1368,0,0.6351,65.0,1560.0,495.378,13.0,482.378,INTERVENE,INTERVENE,FP
149,0,0.6348,65.0,1560.0,495.144,13.0,482.144,INTERVENE,INTERVENE,FP
153,0,0.6335,65.0,1560.0,494.12999999999994,13.0,481.12999999999994,INTERVENE,INTERVENE,FP
576,0,0.6303,65.0,1560.0,491.63399999999996,13.0,478.63399999999996,INTERVENE,INTERVENE,FP
763,0,0.6301,65.0,1560.0,491.478,13.0,478.478,INTERVENE,INTERVENE,FP
1271,0,0.6298,65.0,1560.0,491.244,13.0,478.244,INTERVENE,INTERVENE,FP
1347,1,0.6292,65.0,1560.0,490.776,13.0,477.776,INTERVENE,INTERVENE,TP
776,1,0.6282,65.0,1560.0,489.996,13.0,476.996,INTERVENE,INTERVENE,TP
1243,0,0.6263,65.0,1560.0,488.51399999999995,13.0,475.51399999999995,INTERVENE,INTERVENE,FP
174,0,0.6258,65.0,1560.0,488.124,13.0,475.124,INTERVENE,INTERVENE,FP
1254,1,0.6256,65.0,1560.0,487.968,13.0,474.968,INTERVENE,INTERVENE,TP
301,1,0.625,65.0,1560.0,487.5,13.0,474.5,INTERVENE,INTERVENE,TP
47,0,0.6245,65.0,1560.0,487.11000000000007,13.0,474.11000000000007,INTERVENE,INTERVENE,FP
372,0,0.6231,65.0,1560.0,486.018,13.0,473.018,INTERVENE,INTERVENE,FP
131,1,0.6229,65.0,1560.0,485.862,13.0,472.862,INTERVENE,INTERVENE,TP
35,0,0.6222,65.0,1560.0,485.316,13.0,472.316,INTERVENE,INTERVENE,FP
1391,0,0.622,65.0,1560.0,485.16,13.0,472.16,INTERVENE,INTERVENE,FP
765,0,0.6216,65.0,1560.0,484.848,13.0,471.848,INTERVENE,INTERVENE,FP
489,0,0.6213,65.0,1560.0,484.614,13.0,471.614,INTERVENE,INTERVENE,FP
483,1,0.6206,65.0,1560.0,484.06800000000004,13.0,471.06800000000004,INTERVENE,INTERVENE,TP
386,1,0.6192,65.0,1560.0,482.976,13.0,469.976,INTERVENE,INTERVENE,TP
1078,1,0.6191,65.0,1560.0,482.89799999999997,13.0,469.89799999999997,INTERVENE,INTERVENE,TP
1112,0,0.6181,65.0,1560.0,482.118,13.0,469.118,INTERVENE,INTERVENE,FP
1101,1,0.6178,65.0,1560.0,481.884,13.0,468.884,INTERVENE,INTERVENE,TP
36,1,0.6166,65.0,1560.0,480.94800000000004,13.0,467.94800000000004,INTERVENE,INTERVENE,TP
729,1,0.6161,65.0,1560.0,480.558,13.0,467.558,INTERVENE,INTERVENE,TP
783,1,0.6157,65.0,1560.0,480.24600000000004,13.0,467.24600000000004,INTERVENE,INTERVENE,TP
94,1,0.6148,65.0,1560.0,479.544,13.0,466.544,INTERVENE,INTERVENE,TP
925,1,0.6148,65.0,1560.0,479.544,13.0,466.544,INTERVENE,INTERVENE,TP
1251,0,0.6146,65.0,1560.0,479.38800000000003,13.0,466.38800000000003,INTERVENE,INTERVENE,FP
236,1,0.6139,65.0,1560.0,478.842,13.0,465.842,INTERVENE,INTERVENE,TP
933,0,0.6122,65.0,1560.0,477.51599999999996,13.0,464.51599999999996,INTERVENE,INTERVENE,FP
257,0,0.611,65.0,1560.0,476.58,13.0,463.58,INTERVENE,INTERVENE,FP
666,0,0.6107,65.0,1560.0,476.346,13.0,463.346,INTERVENE,INTERVENE,FP
324,0,0.6102,65.0,1560.0,475.95599999999996,13.0,462.95599999999996,INTERVENE,INTERVENE,FP
994,0,0.6094,65.0,1560.0,475.33200000000005,13.0,462.33200000000005,INTERVENE,INTERVENE,FP
571,0,0.6092,65.0,1560.0,475.176,13.0,462.176,INTERVENE,INTERVENE,FP
1125,0,0.6062,65.0,1560.0,472.83599999999996,13.0,459.83599999999996,INTERVENE,INTERVENE,FP
766,0,0.6062,65.0,1560.0,472.83599999999996,13.0,459.83599999999996,INTERVENE,INTERVENE,FP
10,0,0.6062,65.0,1560.0,472.83599999999996,13.0,459.83599999999996,INTERVENE,INTERVENE,FP
211,0,0.6036,65.0,1560.0,470.808,13.0,457.808,INTERVENE,INTERVENE,FP
259,0,0.6026,65.0,1560.0,470.028,13.0,457.028,INTERVENE,INTERVENE,FP
1023,0,0.6025,65.0,1560.0,469.95000000000005,13.0,456.95000000000005,INTERVENE,INTERVENE,FP
322,1,0.6023,65.0,1560.0,469.794,13.0,456.794,INTERVENE,INTERVENE,TP
689,0,0.6011,65.0,1560.0,468.85799999999995,13.0,455.85799999999995,INTERVENE,INTERVENE,FP
1104,0,0.5983,65.0,1560.0,466.67400000000004,13.0,453.67400000000004,INTERVENE,INTERVENE,FP
272,0,0.5977,65.0,1560.0,466.206,13.0,453.206,INTERVENE,INTERVENE,FP
590,0,0.5971,65.0,1560.0,465.738,13.0,452.738,INTERVENE,INTERVENE,FP
532,0,0.5965,65.0,1560.0,465.27000000000004,13.0,452.27000000000004,INTERVENE,INTERVENE,FP
1291,0,0.5961,65.0,1560.0,464.95799999999997,13.0,451.95799999999997,INTERVENE,INTERVENE,FP
1294,0,0.5953,65.0,1560.0,464.33400000000006,13.0,451.33400000000006,INTERVENE,INTERVENE,FP
1149,0,0.5952,65.0,1560.0,464.256,13.0,451.256,INTERVENE,INTERVENE,FP
139,1,0.5949,65.0,1560.0,464.022,13.0,451.022,INTERVENE,INTERVENE,TP
896,1,0.5944,65.0,1560.0,463.632,13.0,450.632,INTERVENE,INTERVENE,TP
744,1,0.5939,65.0,1560.0,463.24199999999996,13.0,450.24199999999996,INTERVENE,INTERVENE,TP
456,1,0.5935,65.0,1560.0,462.93,13.0,449.93,INTERVENE,INTERVENE,TP
374,1,0.5918,65.0,1560.0,461.604,13.0,448.604,INTERVENE,INTERVENE,TP
873,0,0.5915,65.0,1560.0,461.37,13.0,448.37,INTERVENE,INTERVENE,FP
1049,1,0.5913,65.0,1560.0,461.21400000000006,13.0,448.21400000000006,INTERVENE,INTERVENE,TP
1212,0,0.5899,65.0,1560.0,460.12199999999996,13.0,447.12199999999996,INTERVENE,INTERVENE,FP
185,0,0.5895,65.0,1560.0,459.81,13.0,446.81,INTERVENE,INTERVENE,FP
1036,0,0.5889,65.0,1560.0,459.342,13.0,446.342,INTERVENE,INTERVENE,FP
668,0,0.5869,65.0,1560.0,457.782,13.0,444.782,INTERVENE,INTERVENE,FP
1005,1,0.5862,65.0,1560.0,457.23600000000005,13.0,444.23600000000005,INTERVENE,INTERVENE,TP
53,0,0.586,65.0,1560.0,457.08,13.0,444.08,INTERVENE,INTERVENE,FP
405,0,0.5854,65.0,1560.0,456.612,13.0,443.612,INTERVENE,INTERVENE,FP
1365,0,0.5846,65.0,1560.0,455.988,13.0,442.988,INTERVENE,INTERVENE,FP
1169,0,0.5845,65.0,1560.0,455.91,13.0,442.91,INTERVENE,INTERVENE,FP
508,1,0.5844,65.0,1560.0,455.83200000000005,13.0,442.83200000000005,INTERVENE,INTERVENE,TP
1119,0,0.5829,65.0,1560.0,454.662,13.0,441.662,INTERVENE,INTERVENE,FP
1304,0,0.5816,65.0,1560.0,453.648,13.0,440.648,INTERVENE,INTERVENE,FP
688,0,0.5804,65.0,1560.0,452.71200000000005,13.0,439.71200000000005,INTERVENE,INTERVENE,FP
254,1,0.58,65.0,1560.0,452.4,13.0,439.4,INTERVENE,INTERVENE,TP
521,0,0.5797,65.0,1560.0,452.166,13.0,439.166,INTERVENE,INTERVENE,FP
1363,0,0.5797,65.0,1560.0,452.166,13.0,439.166,INTERVENE,INTERVENE,FP
1280,0,0.5774,65.0,1560.0,450.372,13.0,437.372,INTERVENE,INTERVENE,FP
528,0,0.5722,65.0,1560.0,446.31600000000003,13.0,433.31600000000003,INTERVENE,INTERVENE,FP
1364,0,0.5706,65.0,1560.0,445.068,13.0,432.068,INTERVENE,INTERVENE,FP
318,1,0.5698,65.0,1560.0,444.44399999999996,13.0,431.44399999999996,INTERVENE,INTERVENE,TP
343,1,0.5688,65.0,1560.0,443.664,13.0,430.664,INTERVENE,INTERVENE,TP
809,0,0.5678,65.0,1560.0,442.88399999999996,13.0,429.88399999999996,INTERVENE,INTERVENE,FP
1018,0,0.5677,65.0,1560.0,442.806,13.0,429.806,INTERVENE,INTERVENE,FP
1012,0,0.5664,65.0,1560.0,441.79200000000003,13.0,428.79200000000003,INTERVENE,INTERVENE,FP
462,0,0.565,65.0,1560.0,440.69999999999993,13.0,427.69999999999993,INTERVENE,INTERVENE,FP
439,0,0.5637,65.0,1560.0,439.686,13.0,426.686,INTERVENE,INTERVENE,FP
1247,1,0.5635,65.0,1560.0,439.53,13.0,426.53,INTERVENE,INTERVENE,TP
64,1,0.5625,65.0,1560.0,438.75,13.0,425.75,INTERVENE,INTERVENE,TP
831,0,0.5617,65.0,1560.0,438.126,13.0,425.126,INTERVENE,INTERVENE,FP
403,0,0.5588,65.0,1560.0,435.864,13.0,422.864,INTERVENE,INTERVENE,FP
1231,0,0.5588,65.0,1560.0,435.864,13.0,422.864,INTERVENE,INTERVENE,FP
67,1,0.5575,65.0,1560.0,434.85,13.0,421.85,INTERVENE,INTERVENE,TP
147,1,0.5561,65.0,1560.0,433.75800000000004,13.0,420.75800000000004,INTERVENE,INTERVENE,TP
858,0,0.5553,65.0,1560.0,433.134,13.0,420.134,INTERVENE,INTERVENE,FP
